date,0
1991-01-31,0.0025124987246199367
1991-02-28,0.0022575650135309186
1991-03-31,0.0024396696158255197
1991-04-30,0.00284586562937963
1991-05-31,0.0025389497980380844
1991-06-30,0.0020686919065971434
1991-07-31,0.0029854776764282284
1991-08-31,0.0026304961203856103
1991-09-30,0.003038080044392037
1991-10-31,0.0024997928348479406
1991-11-30,0.0024574074351559104
1991-12-31,0.0033541367686813735
1992-01-31,0.004065456778929819
1992-02-29,0.0032854919591907314
1992-03-31,0.0029953884949217714
1992-04-30,0.00401539738848215
1992-05-31,0.0025206456195078475
1992-06-30,0.0016134036611852311
1992-07-31,0.0035015511257179715
1992-08-31,0.002084013748269802
1992-09-30,0.0029677311486373515
1992-10-31,0.002832091313489623
1992-11-30,0.002140856635922401
1992-12-31,0.0024998059156897756
1993-01-31,0.003483112183353438
1993-02-28,0.0034987329355023297
1993-03-31,0.0025525979921316826
1993-04-30,0.002631620416331805
1993-05-31,0.0024405908798972383
1993-06-30,0.0025668989732404108
1993-07-31,0.0033300132308561404
1993-08-31,0.003326359517753127
1993-09-30,0.0023460330090960225
1993-10-31,0.002121034956287645
1993-11-30,0.002310156183565294
1993-12-31,0.002766658817989169
1994-01-31,0.0028200953599255727
1994-02-28,0.003026869537067012
1994-03-31,0.0023958595311527925
1994-04-30,0.002583454281567489
1994-05-31,0.002187370437617053
1994-06-30,0.0019902422843558663
1994-07-31,0.0019125029882859192
1994-08-31,0.0025694783801251636
1994-09-30,0.0023604021215180514
1994-10-31,0.0024418570024716357
1994-11-30,0.002431822129581379
1994-12-31,0.002811172917040493
1995-01-31,0.003315552149951372
1995-02-28,0.0032235961005388234
1995-03-31,0.0035093295194204973
1995-04-30,0.0022139020022790166
1995-05-31,0.002061098876277599
1995-06-30,0.0019652183276799655
1995-07-31,0.002016523453371657
1995-08-31,0.0020914994442169307
1995-09-30,0.002330398757120663
1995-10-31,0.0015865332903087018
1995-11-30,0.0021329314396648616
1995-12-31,0.002449998459120466
1996-01-31,0.0021383018631986996
1996-02-29,0.0021520591963680316
1996-03-31,0.002043957707739282
1996-04-30,0.0021546663720114364
1996-05-31,0.0021360329337441423
1996-06-30,0.0018497678088659501
1996-07-31,0.0021153478723694628
1996-08-31,0.0021160610434563265
1996-09-30,0.0020999898795668456
1996-10-31,0.002335960264086455
1996-11-30,0.0019502681618722574
1996-12-31,0.0025391329438072567
1997-01-31,0.0021712753049364583
1997-02-28,0.002877101126216612
1997-03-31,0.0018039088839402347
1997-04-30,0.001968381317818834
1997-05-31,0.0020316892409915667
1997-06-30,0.001831184578456361
1997-07-31,0.0025120368432070338
1997-08-31,0.0028994138482274392
1997-09-30,0.0021595895404338435
1997-10-31,0.0024349722895080595
1997-11-30,0.001441109264644786
1997-12-31,0.0024665354876257516
1998-01-31,0.002685184028775181
1998-02-28,0.0028659673335373827
1998-03-31,0.0023974252309848054
1998-04-30,0.002218350900500069
1998-05-31,0.0017793388716218557
1998-06-30,0.0017366803900851337
1998-07-31,0.0023252306377416353
1998-08-31,0.0027995237009449977
1998-09-30,0.002162880746141104
1998-10-31,0.0018035012800713109
1998-11-30,0.001924763390772525
1998-12-31,0.0020426476491841217
1999-01-31,0.002125026015138072
1999-02-28,0.001838867859600826
1999-03-31,0.001716343718932303
1999-04-30,0.0010111645070833637
1999-05-31,0.0011642247545755019
1999-06-30,0.0017988864036548803
1999-07-31,0.00284651816320845
1999-08-31,0.003065764830786482
1999-09-30,0.0018209229925792493
1999-10-31,0.0028146320072609345
1999-11-30,0.0025696339064780155
1999-12-31,0.0023030008448194053
2000-01-31,0.002716016234135057
2000-02-29,0.0018156277771938039
2000-03-31,0.0022429588128407025
2000-04-30,0.0026410396621330758
2000-05-31,0.0025254450501277018
2000-06-30,0.0018090538327320996
2000-07-31,0.0022317556863516
2000-08-31,0.00245159240006356
2000-09-30,0.003915940543311122
2000-10-31,0.002678884648502695
2000-11-30,0.0014275517487508922
2000-12-31,0.002014219430023859
2001-01-31,0.0014504826775126182
2001-02-28,0.0020051858254105446
2001-03-31,0.0020153920629118463
2001-04-30,0.0026591074429922483
2001-05-31,0.002557958813625178
2001-06-30,0.0031462749393295106
2001-07-31,0.002782299495491751
2001-08-31,0.0020407916822644335
2001-09-30,0.002023585234805666
2001-10-31,0.001552251237541764
2001-11-30,0.0016455101081335214
2001-12-31,0.002715370175790704
2002-01-31,0.0038070785099271784
2002-02-28,0.002233868889079818
2002-03-31,0.001697965836927361
2002-04-30,0.001903850007793538
2002-05-31,0.002646606632989238
2002-06-30,0.0019752116710752775
2002-07-31,0.002516605969679738
2002-08-31,0.0020971688220901784
2002-09-30,0.0017322444939371442
2002-10-31,0.0015829615772053533
2002-11-30,0.002087275646539366
2002-12-31,0.0025911388183380794
2003-01-31,0.001994613416874204
2003-02-28,0.001849979033570953
2003-03-31,0.001675008274741477
2003-04-30,0.001686647575595787
2003-05-31,0.0031069074233304674
2003-06-30,0.0026126006814433116
2003-07-31,0.0015155809110735982
2003-08-31,0.001707560552724216
2003-09-30,0.0014745014917808062
2003-10-31,0.00152195792522768
2003-11-30,0.0015834173024327047
2003-12-31,0.001771057744412577
2004-01-31,0.0019806882891804903
2004-02-29,0.0018860016764459346
2004-03-31,0.0014853857211308097
2004-04-30,0.0017626081134627734
2004-05-31,0.0017846037368520673
2004-06-30,0.002092521223197849
2004-07-31,0.0018634922400845525
2004-08-31,0.003027449844281886
2004-09-30,0.004347020685396727
2004-10-31,0.002227064824349242
2004-11-30,0.0020049519898544597
2004-12-31,0.0024683296330155415
